km_driven,seats,mileage,engine,max_power,nm,selling_price,fuel
51000,5.0,19.56,1197,81.8,113.0,750000,1
17000,5.0,21.01,1197,81.8,113.0,775000,1
100000,5.0,17.8,1248,75.0,190.0,260000,0
35000,5.0,17.68,1968,174.33,380.0,2000000,0
10000,5.0,21.1,814,55.2,74.5,300000,1
91567,7.0,16.0,2179,140.0,330.0,1300000,0
50000,5.0,23.1,998,67.04,90.0,380000,1
60000,5.0,18.9,1197,81.86,113.75,480000,1
35000,5.0,22.74,796,47.3,69.0,240000,1
33400,5.0,17.43,1396,105.5,135.3,500000,1
36000,5.0,20.4,1197,83.11,113.0,420000,1
180000,5.0,20.0,1399,68.0,160.0,130000,0
80000,5.0,20.92,998,67.1,90.0,110000,1
120000,5.0,19.7,796,46.3,62.0,120000,1
80000,5.0,28.4,1248,74.02,190.0,700000,0
120000,5.0,28.4,1248,74.02,190.0,550000,0
110000,5.0,19.09,1405,69.01,135.0,190000,0
70000,5.0,23.59,1364,67.04,170.0,665000,0
120000,7.0,14.95,2489,93.7,218.0,445000,0
92686,5.0,21.9,1396,88.76,219.6,340000,0
180000,5.0,13.6,1991,142.0,323.62,330000,0
80000,5.0,21.02,1248,88.76,200.0,270000,0
70000,7.0,16.0,2179,140.0,330.0,1044999,0
117000,5.0,17.8,1248,75.0,190.0,279000,0
15000,5.0,20.4,1194,94.93,120.0,620000,1
100000,5.0,16.6,1896,122.4,209.86,250000,0
83000,5.0,15.74,1591,121.3,154.9,475000,1
67600,5.0,14.81,1998,163.7,360.0,750000,0
160000,7.0,13.5,2477,178.0,400.0,1250000,0
80000,5.0,21.1,814,55.2,74.5,250000,1
100000,5.0,25.8,1498,98.6,200.0,445000,0
100000,5.0,15.0,1896,105.0,250.07,400000,0
90000,5.0,23.0,1396,90.0,219.67,350000,0
140000,5.0,20.5,1598,103.5,250.0,295000,0
25000,5.0,21.21,1197,81.8,113.0,600000,1
20000,8.0,13.68,2393,147.8,343.0,1650000,0
30000,4.0,16.1,796,37.0,59.0,100000,1
13000,5.0,20.4,1194,94.93,120.0,690000,1
42000,5.0,18.6,1197,81.83,114.7,710000,1
10000,5.0,20.3,998,68.05,94.14,350000,1
13000,5.0,20.92,998,67.1,90.0,220000,1
6500,7.0,20.0,999,72.0,96.0,700000,1
49500,5.0,21.1,814,55.2,74.5,198000,1
50000,5.0,23.0,1396,90.0,219.67,350000,0
175000,5.0,23.57,1396,70.0,140.0,210000,0
175000,5.0,23.03,1396,69.0,140.0,210000,0
110000,5.0,23.2,1248,73.94,190.0,375000,0
112048,5.0,17.5,1298,85.8,114.0,380000,1
98000,5.0,17.0,1497,118.0,146.0,360000,1
41000,7.0,15.1,2179,140.0,330.0,944999,0
120000,10.0,13.58,2499,72.4,171.0,620000,0
116000,5.0,23.59,1364,67.05,170.0,780000,0
1000,5.0,21.21,1197,81.8,113.0,445000,1
15000,5.0,17.36,1197,81.86,113.75,575000,1
5000,5.0,25.1,1248,88.5,200.0,975000,0
3500,5.0,23.84,1199,83.83,114.0,450000,1
56000,5.0,25.83,1498,99.0,215.0,495000,0
215000,7.0,12.99,2494,100.0,200.0,830000,0
40000,7.0,15.1,2179,140.0,330.0,800000,0
120000,5.0,23.2,1248,73.94,190.0,300000,0
120000,7.0,10.5,2179,120.0,290.0,200000,0
30400,5.0,18.5,1198,86.8,109.0,480000,1
24000,7.0,21.9,1498,98.6,200.0,950000,0
30646,7.0,15.4,1497,117.3,145.0,840000,1
15000,5.0,23.9,1582,126.2,259.9,800000,0
50000,5.0,22.27,1498,108.6,250.0,750000,0
34000,5.0,21.1,814,55.2,74.5,254999,1
54000,7.0,24.52,1248,88.5,200.0,725000,0
40000,5.0,19.7,2143,134.1,300.0,1859000,0
120000,5.0,18.6,1199,79.4,108.0,145000,1
15000,5.0,17.0,1198,108.5,170.0,750000,1
50000,5.0,22.0,1498,108.495,250.0,655000,0
84000,5.0,20.0,1399,68.0,160.0,210000,0
50000,5.0,17.0,1497,118.0,146.0,450000,1
25000,5.0,20.3,1086,68.0,99.0,466000,1
52000,5.0,25.83,1498,99.0,215.0,580000,0
18500,5.0,20.3,1086,68.0,99.0,430000,1
50000,5.0,23.03,1396,69.0,140.0,155000,0
35000,5.0,22.5,999,67.0,91.0,240000,1
15500,5.0,16.78,1496,88.73,132.0,540000,1
120000,5.0,19.09,1396,69.0,135.0,250000,0
60000,5.0,25.0,1396,69.0,140.0,260000,0
80000,9.0,12.05,2179,120.0,290.0,550000,0
43011,5.0,18.88,999,123.37,170.0,550000,1
136000,5.0,19.01,1461,108.45,248.0,600000,0
15000,5.0,25.83,1498,99.0,215.0,550000,0
110000,7.0,13.6,2523,63.0,180.0,370000,0
100000,5.0,19.81,1086,68.05,99.04,250000,1
70000,5.0,19.7,796,46.3,62.0,125000,1
110000,5.0,17.0,1405,71.0,135.0,200000,0
127991,5.0,25.5,1498,98.6,200.0,675000,0
198000,5.0,14.8,1998,68.0,122.58,150000,0
65000,5.0,15.64,1193,64.1,100.0,290000,1
20000,5.0,28.09,1248,88.5,200.0,889000,0
60000,5.0,17.0,1198,73.75,110.0,400000,1
13120,5.0,25.17,799,53.3,72.0,390000,1
87500,5.0,17.1,1956,170.0,350.0,1550000,0
125000,5.0,22.32,1582,126.32,259.8,600000,0
25000,5.0,17.4,1197,81.86,117.0,800000,1
120000,7.0,20.77,1248,88.8,200.0,600000,0
35000,5.0,17.01,1591,121.3,154.9,795000,1
25000,5.0,22.54,1396,88.73,219.7,735000,0
120000,5.0,16.4,1896,90.0,209.86,250000,0
25000,5.0,24.04,999,67.0,91.0,400000,1
79000,5.0,13.1,1493,82.0,187.0,130000,0
125000,8.0,21.04,1461,83.8,200.0,600000,0
140000,8.0,14.0,2489,95.0,220.0,395000,0
80000,5.0,21.19,1396,88.73,220.0,720000,0
110000,5.0,16.8,1497,116.4,146.0,450000,1
25000,5.0,18.16,1196,86.8,112.0,700000,1
46000,7.0,24.5,1498,98.6,200.0,1000000,0
1000,5.0,20.3,1086,68.07,99.07,500000,1
60000,4.0,16.1,796,37.0,59.0,125000,1
80000,8.0,21.04,1461,83.8,200.0,690000,0
120000,5.0,17.1,1956,170.0,350.0,1550000,0
110000,5.0,15.3,1193,65.3,100.03,170000,1
110000,5.0,20.4,1248,91.7,209.0,275000,0
200000,8.0,12.8,2494,102.0,200.06,500000,0
80000,5.0,19.33,1968,138.1,320.0,950000,0
24000,5.0,28.4,1248,74.02,190.0,802999,0
150000,5.0,23.4,1248,74.0,190.0,470000,0
60000,5.0,25.17,799,53.3,72.0,300000,1
116000,5.0,19.01,1461,108.45,248.0,600000,0
104300,5.0,20.0,1399,68.1,160.0,275000,0
30000,6.0,25.32,1198,77.0,190.0,700000,0
33000,7.0,11.3,2987,254.8,619.0,3250000,0
25000,5.0,21.66,1498,108.62,250.0,800000,0
60000,5.0,17.68,1968,174.33,380.0,2200000,0
121000,5.0,18.1,1493,110.0,235.36,245000,0
120000,5.0,16.8,1493,110.0,235.36,310000,0
120000,5.0,18.1,1493,110.0,235.36,245000,0
110000,5.0,16.47,1198,73.9,110.0,450000,1
84000,5.0,16.96,1968,138.03,320.0,850000,0
120000,5.0,10.1,2354,152.0,215.0,325000,1
100000,5.0,22.9,1248,74.0,190.0,409999,0
73500,5.0,19.67,1582,126.2,259.9,1000000,0
34000,5.0,24.4,1120,71.0,180.4,590000,0
23000,5.0,20.45,1461,108.5,240.0,1200000,0
163000,5.0,17.8,1399,68.0,159.85,175000,0
119000,5.0,16.52,1991,123.7,305.0,300000,0
50000,7.0,11.36,2755,171.5,360.0,2175000,0
10500,5.0,25.6,1498,97.9,200.0,1110000,0
280000,5.0,14.8,1998,68.0,122.58,150000,0
155000,5.0,20.54,1598,103.6,250.0,325000,0
163000,5.0,17.8,1399,68.0,159.85,325000,0
75000,5.0,17.7,1497,78.0,124.54,280000,1
80000,5.0,26.0,1498,98.6,200.0,765000,0
120000,5.0,26.0,1498,98.6,200.0,640000,0
120000,5.0,17.88,1396,52.8,85.0,65000,0
175000,5.0,18.7,1896,66.0,210.0,195000,0
15000,5.0,24.7,796,47.3,69.0,295000,1
100000,5.0,23.4,1248,74.0,190.0,625000,0
80000,5.0,18.9,998,67.1,90.0,160000,1
84000,5.0,23.1,998,67.04,90.0,330000,1
50000,5.0,15.6,1196,70.0,102.0,180000,1
35000,5.0,14.0,796,35.0,59.82,150000,1
30000,5.0,19.81,1086,68.05,99.04,300000,1
2388,5.0,18.6,1197,81.83,114.7,730000,1
16200,5.0,24.3,1248,88.5,200.0,650000,0
15000,5.0,23.95,998,67.1,90.0,366000,1
5000,5.0,17.0,1591,121.3,151.0,1149000,1
42000,5.0,20.63,1198,67.0,104.0,150000,1
120000,5.0,17.92,1086,62.1,96.1,187000,1
60000,7.0,13.93,2179,138.03,320.0,425000,0
76000,4.0,16.1,796,37.0,59.0,150000,1
15000,5.0,20.4,1194,94.93,120.0,620000,1
100000,5.0,16.6,1896,122.4,209.86,250000,0
83000,5.0,15.74,1591,121.3,154.9,475000,1
67600,5.0,14.81,1998,163.7,360.0,750000,0
160000,7.0,13.5,2477,178.0,400.0,1250000,0
80000,5.0,21.1,814,55.2,74.5,250000,1
100000,5.0,25.8,1498,98.6,200.0,445000,0
100000,5.0,15.0,1896,105.0,250.07,400000,0
90000,5.0,23.0,1396,90.0,219.67,350000,0
140000,5.0,20.5,1598,103.5,250.0,295000,0
25000,5.0,21.21,1197,81.8,113.0,600000,1
20000,8.0,13.68,2393,147.8,343.0,1650000,0
30000,4.0,16.1,796,37.0,59.0,100000,1
13000,5.0,20.4,1194,94.93,120.0,690000,1
42000,5.0,18.6,1197,81.83,114.7,710000,1
10000,5.0,20.3,998,68.05,94.14,350000,1
13000,5.0,20.92,998,67.1,90.0,220000,1
6500,7.0,20.0,999,72.0,96.0,700000,1
49500,5.0,21.1,814,55.2,74.5,198000,1
50000,5.0,23.0,1396,90.0,219.67,350000,0
35000,5.0,21.4,1197,83.1,115.0,650000,1
120000,5.0,21.03,1461,65.0,160.0,380000,0
50000,5.0,17.57,1193,88.7,140.0,360000,1
116000,5.0,15.0,1598,103.5,153.0,385000,1
110000,5.0,22.32,1582,126.32,259.8,590000,0
70000,7.0,15.1,2179,140.0,330.0,750000,0
100000,5.0,20.3,1248,75.0,197.0,254999,0
20000,5.0,18.9,1197,81.86,113.75,499000,1
60000,5.0,28.4,1248,74.02,190.0,730000,0
30000,5.0,27.3,1498,98.6,200.0,650000,0
75000,5.0,23.08,1461,63.12,160.0,220000,0
110000,5.0,16.8,1405,62.0,122.58,100000,0
120000,5.0,14.4,1599,94.0,122.58,110000,1
48000,5.0,17.0,1405,71.0,135.0,152000,0
5000,5.0,20.89,1197,81.8,113.0,600000,1
120000,10.0,13.58,2499,72.4,171.0,620000,0
116000,5.0,23.59,1364,67.05,170.0,780000,0
1000,5.0,21.21,1197,81.8,113.0,445000,1
15000,5.0,17.36,1197,81.86,113.75,575000,1
5000,5.0,25.1,1248,88.5,200.0,975000,0
3500,5.0,23.84,1199,83.83,114.0,450000,1
80000,5.0,25.83,1498,99.0,215.0,480000,0
48676,8.0,19.7,796,35.0,59.82,110000,1
72000,5.0,18.6,1197,81.83,114.7,415000,1
51000,5.0,22.0,1197,81.8,113.0,475000,1
29000,5.0,20.89,1197,81.8,113.0,525000,1
28000,5.0,20.52,1197,81.8,113.0,365000,1
97000,5.0,25.2,1248,74.0,190.0,375000,0
59000,5.0,28.4,1248,74.02,190.0,765000,0
27000,5.0,28.4,1248,74.02,190.0,770000,0
30000,5.0,25.17,799,53.3,72.0,350000,1
70000,7.0,15.4,1997,120.0,280.0,875000,0
69000,7.0,15.1,2179,140.0,330.0,780000,0
15000,5.0,25.1,1248,88.5,200.0,990000,0
35700,5.0,28.4,1248,74.02,190.0,800000,0
120000,5.0,22.32,1582,126.32,259.8,350000,0
120000,5.0,22.07,1199,73.9,180.0,325000,0
80000,5.0,22.07,1199,73.9,180.0,360000,0
120000,5.0,20.92,998,67.1,90.0,148000,1
36000,5.0,27.39,1248,74.0,190.0,670000,0
120000,5.0,23.59,1364,67.04,170.0,430999,0
9000,8.0,16.8,796,34.2,59.0,260000,1
50000,4.0,25.4,624,37.48,51.0,70000,1
35000,5.0,23.01,999,67.0,91.0,300000,1
130000,7.0,14.0,2498,112.0,260.0,150000,0
70000,5.0,20.0,1399,68.0,160.0,260000,0
90000,5.0,19.3,1248,73.9,190.0,320000,0
35000,5.0,17.0,1198,108.5,170.0,700000,1
80000,5.0,16.47,1198,73.9,110.0,415000,1
120000,5.0,17.8,1248,75.0,190.0,260000,0
80000,4.0,26.0,624,35.0,48.0,70000,1
30000,5.0,17.71,1197,78.9,104.0,515000,1
60000,5.0,23.9,1582,126.2,259.9,803999,0
200000,5.0,16.6,1896,122.4,209.86,275000,0
101000,5.0,22.77,1498,98.59,205.0,934000,0
110000,5.0,17.8,1399,68.0,159.85,210000,0
136000,8.0,12.99,2494,100.6,200.0,1050000,0
250000,7.0,14.8,2499,80.0,186.33,650000,0
74000,5.0,17.3,1998,163.7,380.0,550000,0
265000,9.0,14.8,2499,80.0,186.33,285000,0
22700,5.0,18.7,1199,88.7,110.0,700000,1
45000,5.0,18.9,1197,82.0,114.0,525000,1
36000,5.0,15.37,1196,73.0,101.0,250000,1
57000,5.0,26.59,1248,74.0,190.0,575000,0
33000,5.0,27.28,1047,69.0,140.0,540000,0
59000,7.0,16.02,1373,93.7,130.0,560000,1
200000,5.0,20.54,1598,103.6,250.0,380000,0
80000,5.0,15.6,1196,70.0,102.0,240000,1
50000,5.0,22.7,799,53.64,72.0,280000,1
118000,5.0,21.1,1248,73.9,113.0,350000,0
250000,5.0,19.1,1405,70.0,135.4,110000,0
20000,5.0,21.5,1497,108.5,260.0,980000,0
21871,5.0,21.5,1497,108.5,260.0,969999,0
120000,6.0,25.32,1198,77.0,190.0,357000,0
100000,5.0,19.1,1405,70.0,135.4,280000,0
50000,7.0,15.96,2523,62.1,195.0,430000,0
70000,5.0,22.74,796,47.3,69.0,250000,1
80000,8.0,18.2,1248,73.74,172.5,525000,0
25000,5.0,23.84,1199,84.0,114.0,500000,1
60000,7.0,16.36,2179,120.0,280.0,1000000,0
25000,5.0,24.7,796,47.3,69.0,316000,1
50000,5.0,24.7,796,47.3,69.0,350000,1
14000,5.0,21.5,1497,108.5,260.0,950000,0
55425,4.0,16.1,796,37.0,59.0,45000,1
76000,7.0,15.96,2523,62.1,195.0,475000,0
3000,7.0,15.04,2755,174.5,450.0,3200000,0
139000,7.0,18.49,1493,100.0,240.0,600000,0
100000,5.0,15.04,1598,103.2,153.0,430000,1
60000,5.0,19.67,1582,126.2,259.9,965000,0
35000,5.0,14.3,1598,103.5,153.0,395000,1
120000,9.0,12.2,1948,68.0,115.0,150000,0
37659,7.0,20.77,1248,88.8,200.0,700000,0
89000,5.0,23.2,1248,73.94,190.0,250000,0
37500,7.0,20.77,1248,88.8,200.0,680000,0
5000,5.0,23.84,1199,84.0,114.0,500000,1
21000,5.0,18.9,1197,81.86,113.75,420000,1
10000,5.0,23.95,998,67.05,90.0,290000,1
30000,5.0,28.4,1248,74.02,190.0,750000,0
19800,7.0,15.37,1196,73.0,101.0,300000,1
90000,5.0,21.1,1248,73.9,113.0,250000,0
33033,5.0,19.4,1198,86.8,109.0,335000,1
63063,5.0,18.9,1197,82.0,114.0,465000,1
70000,5.0,18.9,1061,67.0,84.0,100000,1
80000,5.0,17.3,1061,64.0,84.34,100000,1
120000,7.0,20.77,1248,88.76,200.0,550000,0
120000,5.0,19.3,1248,73.9,190.0,341000,0
50000,5.0,24.0,1186,73.97,190.24,600000,0
167000,5.0,25.1,1498,98.6,200.0,650000,0
80000,5.0,16.0,995,63.0,90.3,75527,1
100000,5.0,25.0,1396,69.01,140.0,215000,0
60000,5.0,28.09,1248,88.5,200.0,650000,0
50000,5.0,20.37,1461,108.45,240.0,900000,0
17000,5.0,18.6,1197,81.83,114.7,500000,1
46000,5.0,21.4,1197,83.1,115.0,550000,1
60000,5.0,25.2,1248,74.0,190.0,475000,0
198000,5.0,18.9,998,67.1,90.0,65000,1
60000,5.0,24.4,1120,71.0,180.4,425000,0
90000,5.0,21.43,1364,87.2,205.0,476999,0
40000,5.0,18.0,995,62.0,90.3,150000,1
90000,5.0,19.7,796,46.3,62.0,225000,1
80000,5.0,19.7,796,46.3,62.0,190000,1
164000,5.0,19.7,796,46.3,62.0,100000,1
70000,7.0,13.6,2523,63.0,180.0,400000,0
31800,5.0,17.01,1968,188.0,400.0,3975000,0
74000,5.0,13.7,1997,153.86,190.0,1350000,1
45000,5.0,19.33,1999,177.0,430.0,3200000,0
17000,5.0,9.5,3604,280.0,347.0,4100000,1
12000,6.0,16.55,2498,105.0,247.0,900000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
10000,5.0,22.48,1995,187.74,400.0,4000000,0
21000,7.0,12.83,1999,148.31,382.0,4500000,0
26500,7.0,17.6,2179,147.94,320.0,969999,0
45629,5.0,18.9,1197,81.86,113.75,475000,1
3500,5.0,18.15,998,118.35,171.6,1125000,1
52000,5.0,12.0,2354,187.4,226.0,1650000,1
35000,7.0,16.5,1493,70.0,195.0,740000,0
15000,6.0,18.15,1198,82.0,115.0,400000,1
14000,5.0,20.51,998,67.04,90.0,430000,1
20000,5.0,17.0,1197,110.0,200.0,1132000,1
68850,5.0,18.9,998,67.1,90.0,352000,1
45775,5.0,23.84,1199,84.0,114.0,252999,1
70000,5.0,16.2,995,62.1,90.3,80000,1
68203,5.0,21.79,998,67.05,90.0,313000,1
30000,5.0,18.9,1197,81.86,113.75,380000,1
25000,5.0,25.17,799,53.3,72.0,350000,1
90000,5.0,19.87,1461,83.8,200.0,600000,0
97343,5.0,18.8,1248,90.0,200.0,88000,0
70000,8.0,19.7,796,35.0,59.82,160000,1
31000,5.0,20.36,1197,78.9,111.8,290000,1
70000,7.0,15.4,2179,120.0,280.0,650000,0
62000,5.0,21.1,814,55.2,74.5,180000,1
29000,4.0,16.1,796,37.0,59.0,75000,1
82507,7.0,13.93,2179,138.03,320.0,132000,0
60000,5.0,18.6,1199,79.4,108.0,110000,1
10000,5.0,23.95,998,67.05,90.0,390000,1
70000,5.0,18.6,1197,81.83,114.7,550000,1
59400,4.0,16.1,796,37.0,59.0,70000,1
20000,5.0,21.1,814,55.2,74.5,275000,1
125876,5.0,15.0,1586,104.68,145.0,250000,1
5000,5.0,16.0,1368,160.77,250.0,2100000,1
90000,7.0,13.55,2179,118.35,250.0,250000,0
56800,5.0,12.4,2499,134.0,320.0,1250000,0
60000,5.0,16.55,1968,147.51,320.0,1500000,0
60000,7.0,12.8,2494,102.0,200.06,800000,0
150000,7.0,13.0,2982,168.5,343.0,1380000,0
65204,5.0,23.1,998,67.04,90.0,325000,1
2286,5.0,18.15,998,118.35,171.6,1150000,1
15732,5.0,22.0,1197,81.8,113.0,655000,1
13000,7.0,18.06,2523,63.0,182.5,890000,0
33000,5.0,20.89,1197,81.8,113.0,525000,1
100000,5.0,19.81,1086,68.05,99.04,300000,1
39000,5.0,19.59,1995,187.74,380.0,2950000,0
28900,5.0,17.8,1497,117.3,145.0,925000,1
49523,5.0,17.0,1497,118.0,146.0,675000,1
48000,5.0,24.3,1248,88.5,200.0,745000,0
17000,5.0,24.3,1248,88.5,200.0,835000,0
36800,5.0,20.14,1498,88.0,230.0,695000,0
36521,5.0,24.3,1248,88.5,200.0,725000,0
90000,5.0,22.0,1197,81.8,113.0,620000,1
80000,5.0,17.3,993,60.0,78.0,58000,1
71000,5.0,21.64,1461,84.8,200.0,335000,0
108000,7.0,16.0,2179,140.0,330.0,475000,0
75000,5.0,19.87,1461,83.8,200.0,484999,0
33000,5.0,20.73,1373,91.1,130.0,610000,1
50000,5.0,19.67,1582,126.2,259.9,1000000,0
35000,5.0,23.01,999,67.0,91.0,300000,1
15000,5.0,15.8,1591,121.3,151.0,1405000,1
22000,5.0,21.56,1462,103.25,138.0,650000,1
108000,5.0,19.67,1582,126.2,259.9,850000,0
76131,5.0,13.22,2967,241.4,580.0,1850000,0
40000,5.0,20.36,1197,78.9,111.7,267000,1
47000,5.0,21.1,814,55.2,74.5,215000,1
45000,7.0,17.6,2179,153.86,400.0,1282000,0
15000,5.0,24.7,796,47.3,69.0,282000,1
90000,8.0,12.8,2494,102.0,200.06,610000,0
35000,6.0,16.55,2498,105.0,247.0,900000,0
70000,7.0,15.4,1997,120.0,280.0,800000,0
110000,5.0,21.27,1396,88.76,219.6,380000,0
120000,9.0,12.05,2179,120.0,290.0,450000,0
120000,5.0,21.5,1248,88.8,200.0,242000,0
35000,5.0,25.17,799,53.3,72.0,350000,1
22000,5.0,20.3,1199,84.0,114.0,400000,1
70000,5.0,20.51,998,67.04,90.0,400000,1
56000,5.0,22.1,1248,74.0,190.0,246000,0
65000,5.0,19.09,1405,69.01,135.0,221000,0
62000,7.0,13.1,2499,141.0,330.0,700000,0
52000,7.0,12.55,2982,168.5,360.0,1750000,0
49000,5.0,25.4,1186,73.97,190.25,550000,0
50000,5.0,28.09,1248,88.5,200.0,550000,0
65000,5.0,28.4,1248,74.0,190.0,375000,0
55000,5.0,24.4,1120,71.0,180.4,391000,0
35000,5.0,19.7,2143,134.1,300.0,2051000,0
78000,7.0,15.05,2179,147.9,320.0,525000,0
58000,5.0,16.8,1493,110.0,235.36,212000,0
56000,5.0,25.44,936,57.6,150.0,221000,0
61000,5.0,20.4,1248,91.7,209.0,265000,0
61000,5.0,21.64,1461,84.8,200.0,399000,0
61000,5.0,17.1,1493,110.0,235.36,175000,0
64481,5.0,20.5,1598,103.5,250.0,411000,0
65000,5.0,20.54,1598,103.6,250.0,365000,0
80000,5.0,22.48,1995,187.74,400.0,975000,0
61000,5.0,22.71,1461,84.8,200.0,499000,0
70000,5.0,11.74,2987,254.8,619.0,2575000,0
30000,5.0,18.0,995,62.0,90.3,145000,1
200000,5.0,17.0,1405,71.0,135.0,200000,0
230000,5.0,15.73,1968,174.33,380.0,1200000,0
100000,5.0,20.3,998,68.05,94.14,280000,1
95000,8.0,11.79,2179,120.0,290.0,450000,0
140000,5.0,17.7,1497,78.0,124.54,150000,1
70000,7.0,17.3,1497,117.3,145.0,600000,1
60000,5.0,25.17,799,53.3,72.0,275000,1
88000,5.0,18.8,1248,90.0,200.0,110000,0
200000,7.0,15.1,2179,140.0,330.0,500000,0
60000,7.0,15.1,2179,140.0,330.0,700000,0
155000,4.0,16.07,1995,181.0,380.0,900000,0
80000,5.0,18.9,998,67.1,90.0,150000,1
80000,5.0,16.95,1498,97.7,134.0,275000,1
40000,5.0,28.4,1248,74.0,190.0,455000,0
50000,5.0,19.67,1582,126.2,259.9,900000,0
40000,5.0,25.2,1248,74.0,190.0,455000,0
47000,5.0,26.0,1498,98.6,200.0,650000,0
20000,5.0,18.9,1197,81.86,113.75,551000,1
49060,5.0,22.0,1498,108.495,250.0,650000,0
60000,5.0,18.6,1197,81.83,114.7,600000,1
18000,5.0,22.74,796,47.3,69.0,235000,1
37161,5.0,22.7,1498,89.84,204.0,800000,0
80000,5.0,19.67,1582,126.2,259.9,1050000,0
28000,4.0,25.4,624,37.5,51.0,45000,1
100000,5.0,15.74,1591,121.3,154.9,450000,1
120000,5.0,20.14,1498,88.8,230.0,391000,0
70000,7.0,18.2,1248,73.8,172.5,380000,0
90000,5.0,18.9,1061,67.0,84.0,170000,1
90000,7.0,13.55,2179,118.35,250.0,250000,0
60000,7.0,12.8,2494,102.0,200.06,800000,0
150000,7.0,13.0,2982,168.5,343.0,1380000,0
24000,6.0,16.55,2498,105.0,247.0,700000,0
100000,7.0,24.2,1498,98.6,200.0,450000,0
6000,6.0,18.15,1198,82.0,115.0,650000,1
49700,7.0,15.1,2179,140.0,330.0,950000,0
80000,7.0,12.8,2494,102.0,200.06,626000,0
10000,5.0,21.21,1197,81.8,113.0,600000,1
21000,5.0,25.17,799,53.3,72.0,290000,1
25000,5.0,20.92,998,67.1,90.0,215000,1
22000,5.0,25.17,799,53.3,72.0,250000,1
50000,7.0,24.52,1248,88.5,200.0,750000,0
20000,5.0,23.95,998,67.05,90.0,250000,1
15000,7.0,15.4,1497,117.3,145.0,950000,1
30000,5.0,25.83,1498,99.0,215.0,793000,0
74000,5.0,19.67,1582,126.2,259.9,750000,0
6550,5.0,18.2,1199,88.7,110.0,725000,1
30000,5.0,24.0,1120,70.0,160.0,480000,0
9000,5.0,13.6,1999,177.0,430.0,2711000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
11000,5.0,14.3,1598,103.5,153.0,645000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
20000,5.0,17.0,1591,121.3,151.0,990000,1
68000,5.0,23.4,1248,74.0,190.0,370000,0
60175,5.0,18.2,1199,82.5,108.5,300000,1
25000,5.0,21.1,814,55.2,74.5,250000,1
49957,5.0,25.83,1498,99.0,215.0,700000,0
43235,5.0,24.29,1498,99.0,215.0,600000,0
50699,5.0,22.77,1498,98.59,205.0,925000,0
111000,5.0,21.19,1396,88.73,220.0,700000,0
48000,5.0,21.1,998,100.5,150.0,700000,1
90000,5.0,17.8,1248,75.0,190.0,185000,0
80000,7.0,15.3,2956,83.83,250.0,434999,0
100000,5.0,18.16,1196,86.8,112.0,400000,1
90000,5.0,20.0,1399,68.0,160.0,180000,0
50000,5.0,26.59,1248,74.0,190.0,600000,0
90000,5.0,23.59,1364,67.06,170.0,320000,0
120000,8.0,13.68,2393,147.8,343.0,1689999,0
140000,5.0,14.4,1598,103.6,153.0,250000,1
20000,5.0,20.3,1199,83.81,114.0,650000,1
82000,5.0,14.53,1798,138.0,173.0,340000,1
80000,5.0,13.5,1995,52.0,106.0,200000,0
40000,5.0,24.3,1248,88.5,200.0,869999,0
120000,7.0,24.52,1248,88.5,200.0,795000,0
60000,5.0,24.3,1248,88.5,200.0,869999,0
70000,5.0,21.1,1248,73.9,190.0,200000,0
45500,5.0,23.9,1582,126.2,259.9,800000,0
120000,8.0,12.99,2494,100.6,200.0,1100000,0
100000,5.0,19.7,796,46.3,62.0,114999,1
92000,7.0,20.77,1248,88.76,200.0,500000,0
141000,5.0,25.2,1248,74.0,190.0,700000,0
120000,7.0,11.36,2755,171.5,360.0,1516000,0
35000,5.0,22.7,799,53.64,72.0,200000,1
50000,5.0,17.8,1198,86.7,109.0,450000,1
9500,5.0,21.5,1497,108.5,260.0,850000,0
5500,7.0,15.37,1196,73.0,101.0,359000,1
28000,5.0,25.17,799,53.3,72.0,320000,1
113000,5.0,15.3,1193,65.3,102.0,110000,1
100000,5.0,15.0,1368,90.0,116.0,169000,1
50074,5.0,24.0,1120,70.0,160.0,400000,0
100000,5.0,22.54,1396,88.73,219.7,600000,0
35000,7.0,15.37,1196,73.0,101.0,350000,1
60000,5.0,23.0,1498,98.96,205.0,990000,0
70000,5.0,14.21,2143,203.0,500.0,1600000,0
70000,7.0,17.6,2179,153.86,400.0,1400000,0
