brand,year,km_driven,fuel,transmission,seller_type,owner,seats,mileage,engine,max_power,nm,selling_price
Tata,2017,35000,Diesel,Manual,Individual,First Owner,7.0,17.6,2179,153.86,400.0,1251000
Tata,2010,60000,Diesel,Manual,Individual,First Owner,5.0,23.03,1396,69.0,140.0,200000
Hyundai,2016,40000,Diesel,Manual,Individual,First Owner,5.0,21.19,1396,88.73,219.66,750000
Honda,2017,57000,Petrol,Manual,Individual,First Owner,5.0,17.8,1198,86.7,109.0,475000
Tata,2012,120000,Diesel,Manual,Individual,Second Owner,5.0,17.8,1405,70.0,132.39,110000
Renault,2017,30000,Petrol,Manual,Individual,First Owner,5.0,23.01,999,67.0,91.0,350000
Maruti,2016,175000,Diesel,Manual,Individual,First Owner,5.0,23.4,1248,74.0,190.0,450000
Tata,2010,90000,Diesel,Manual,Individual,First Owner,5.0,17.0,1405,70.0,132.39,150000
Tata,2009,110000,Diesel,Manual,Individual,Second Owner,5.0,17.2,1396,53.5,83.36,80000
Hyundai,2015,35000,Petrol,Manual,Individual,Second Owner,5.0,18.6,1197,81.83,114.7,430000
Toyota,2017,81000,Diesel,Manual,Individual,First Owner,7.0,13.68,2393,147.8,343.0,1450000
Chevrolet,2011,100000,Diesel,Manual,Individual,First Owner,5.0,18.3,1991,147.9,327.0,360000
Tata,2017,60000,Diesel,Automatic,Individual,First Owner,7.0,17.6,2179,153.86,400.0,1445000
Honda,2016,60000,Diesel,Manual,Individual,First Owner,5.0,26.0,1498,98.6,200.0,670000
Mercedes-Benz,2016,70000,Petrol,Automatic,Individual,First Owner,5.0,13.7,1991,183.0,300.0,2000000
Honda,2015,50000,Diesel,Manual,Individual,First Owner,5.0,25.8,1498,98.6,200.0,440000
Hyundai,2012,90000,Diesel,Manual,Individual,First Owner,5.0,23.0,1396,90.0,219.67,254999
Datsun,2018,65000,Petrol,Manual,Individual,First Owner,7.0,19.02,1198,67.05,104.0,530000
Mahindra,2016,40000,Diesel,Manual,Individual,Second Owner,7.0,16.0,1997,140.0,320.0,890000
Volkswagen,2013,80000,Diesel,Manual,Individual,Second Owner,5.0,22.07,1199,73.9,180.0,280000
Maruti,2017,35000,Petrol,Automatic,Individual,First Owner,5.0,21.21,1197,81.8,113.0,725000
Mahindra,2016,30000,Diesel,Manual,Individual,First Owner,7.0,18.49,1493,100.0,240.0,700000
Maruti,2007,70000,Petrol,Manual,Individual,First Owner,5.0,18.2,998,67.1,90.0,90000
Hyundai,2015,100000,Petrol,Manual,Individual,Second Owner,5.0,19.81,1086,68.05,99.04,287000
Hyundai,2018,55000,Petrol,Automatic,Individual,First Owner,5.0,14.8,1591,121.3,151.0,1380000
Toyota,2013,80000,Diesel,Manual,Individual,Second Owner,7.0,12.99,2494,100.6,200.0,750000
Hyundai,2016,40000,Petrol,Manual,Individual,First Owner,5.0,17.43,1396,105.5,135.3,650000
Maruti,2013,108916,Petrol,Manual,Individual,Second Owner,5.0,20.51,998,67.04,90.0,240000
Hyundai,2013,40000,Petrol,Manual,Individual,Second Owner,5.0,21.1,814,55.2,74.5,290000
Hyundai,2014,80000,Petrol,Manual,Individual,First Owner,5.0,21.1,814,55.2,74.5,229999
Honda,2016,50000,Diesel,Manual,Individual,Second Owner,5.0,26.0,1498,98.6,200.0,1000000
Hyundai,2012,90000,Petrol,Manual,Individual,Second Owner,5.0,17.92,1086,62.1,96.1,200000
Maruti,2004,70000,Petrol,Manual,Individual,Fourth & Above Owner,5.0,19.7,796,46.3,62.0,90000
Hyundai,2012,90000,Diesel,Manual,Individual,First Owner,5.0,23.0,1396,90.0,219.67,330000
Maruti,2009,70000,Diesel,Manual,Individual,First Owner,5.0,21.1,1248,73.9,113.0,200000
Mahindra,2018,31000,Diesel,Manual,Individual,First Owner,6.0,25.32,1198,77.0,190.0,420000
Maruti,2009,120000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,260000
Hyundai,2016,40000,Petrol,Manual,Individual,First Owner,5.0,18.6,1197,81.83,114.7,590000
Maruti,2015,180000,Diesel,Manual,Individual,First Owner,5.0,25.2,1248,74.0,190.0,545000
Maruti,2011,90000,Petrol,Manual,Individual,Second Owner,5.0,18.9,998,67.1,90.0,210000
Honda,2008,110000,Petrol,Manual,Individual,Second Owner,5.0,17.7,1497,78.0,124.54,185000
Maruti,2006,59000,Petrol,Manual,Individual,Second Owner,5.0,18.9,998,67.1,90.0,125000
Hyundai,2014,60000,Petrol,Manual,Individual,Second Owner,5.0,21.1,814,55.2,74.5,280000
Maruti,2005,70000,Petrol,Manual,Individual,Second Owner,5.0,18.9,998,67.1,90.0,98000
Tata,2009,190000,Diesel,Manual,Individual,First Owner,5.0,17.0,1405,71.0,135.0,100000
Mahindra,2013,180000,Diesel,Manual,Individual,First Owner,5.0,20.8,1461,64.1,160.0,250000
Toyota,2010,150000,Diesel,Manual,Individual,Second Owner,7.0,11.5,2982,171.0,343.0,750000
Chevrolet,2007,130000,Diesel,Manual,Individual,Second Owner,5.0,16.52,1991,123.7,305.0,160000
Hyundai,2013,120000,Diesel,Automatic,Individual,Second Owner,5.0,22.32,1582,126.3,259.9,509999
Tata,2009,80000,Diesel,Manual,Individual,Second Owner,5.0,17.88,1396,52.8,85.0,95000
Hyundai,2014,80000,Diesel,Manual,Individual,Second Owner,5.0,22.32,1582,126.32,259.8,525000
Datsun,2017,20000,Petrol,Manual,Individual,First Owner,5.0,22.5,999,67.0,91.0,278000
Maruti,1997,60000,Petrol,Manual,Individual,Second Owner,4.0,16.1,796,37.0,59.0,50000
Volkswagen,2011,120000,Diesel,Manual,Individual,Third Owner,5.0,22.07,1199,73.9,180.0,254999
Maruti,2019,10000,Petrol,Manual,Individual,First Owner,5.0,21.21,1197,81.8,113.0,675000
Maruti,2016,147000,Diesel,Manual,Individual,Second Owner,5.0,26.59,1248,74.0,190.0,600000
Maruti,2018,51000,Diesel,Manual,Individual,First Owner,5.0,25.1,1248,88.5,200.0,950000
Honda,2007,60000,Petrol,Manual,Individual,Third Owner,5.0,17.7,1497,78.0,124.54,229999
Toyota,2009,220000,Diesel,Manual,Individual,First Owner,8.0,12.8,2494,102.0,200.06,600000
Maruti,2017,20000,Petrol,Manual,Individual,First Owner,5.0,24.7,796,47.3,69.0,330000
Maruti,2017,40000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,350000
Volkswagen,2016,35000,Petrol,Manual,Individual,First Owner,5.0,16.2,1199,74.0,110.0,560000
Maruti,2017,30000,Petrol,Manual,Individual,First Owner,5.0,20.51,998,67.04,90.0,440000
Maruti,2011,90000,Petrol,Manual,Individual,Second Owner,5.0,19.0,998,66.1,90.0,220000
Maruti,2017,110000,Diesel,Manual,Individual,Second Owner,5.0,28.4,1248,74.02,190.0,750000
Mahindra,2015,140000,Diesel,Manual,Individual,First Owner,7.0,15.1,2179,140.0,330.0,800000
Tata,2007,104000,Diesel,Manual,Individual,Second Owner,5.0,17.2,1396,53.5,83.36,59259
Maruti,2018,9000,Petrol,Automatic,Individual,First Owner,5.0,21.4,1197,83.1,115.0,740000
Maruti,2019,19000,Petrol,Automatic,Individual,Second Owner,5.0,20.89,1197,81.8,113.0,570000
Maruti,2017,20000,Petrol,Automatic,Individual,First Owner,5.0,20.51,998,67.0,90.0,430000
Maruti,2016,70000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,800000
Hyundai,2015,53000,Diesel,Manual,Individual,First Owner,5.0,24.0,1120,70.0,160.0,450000
Maruti,2013,105000,Diesel,Manual,Individual,Second Owner,5.0,23.4,1248,74.0,190.0,420000
Mahindra,2015,16000,Diesel,Manual,Individual,First Owner,7.0,18.06,2523,63.0,182.5,750000
Maruti,2019,7200,Petrol,Manual,Individual,First Owner,5.0,21.1,998,100.5,150.0,780000
Volkswagen,2011,77000,Diesel,Manual,Individual,Second Owner,5.0,22.07,1199,73.9,180.0,320000
Mahindra,2017,40000,Diesel,Manual,Individual,First Owner,6.0,25.32,1198,77.0,190.0,690000
Maruti,2012,70000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,375000
Ford,2017,50000,Petrol,Manual,Individual,First Owner,5.0,18.12,1196,86.8,112.0,620000
Maruti,2016,58000,Petrol,Manual,Individual,Second Owner,7.0,15.37,1196,73.0,101.0,370000
Mahindra,2013,85000,Diesel,Manual,Individual,First Owner,7.0,16.55,2498,105.0,247.0,770000
Hyundai,2014,65000,Petrol,Manual,Individual,First Owner,5.0,19.1,1197,81.86,113.75,500000
Mahindra,2017,120000,Diesel,Manual,Individual,First Owner,6.0,25.32,1198,77.0,190.0,450000
Hyundai,2013,50000,Petrol,Manual,Individual,Second Owner,5.0,17.92,1086,62.1,96.1,195000
Maruti,2018,30000,Petrol,Automatic,Individual,First Owner,5.0,20.51,998,67.0,90.0,472000
Maruti,2014,58000,Petrol,Manual,Individual,Second Owner,5.0,23.95,998,67.05,90.0,250000
Chevrolet,2011,70000,Diesel,Manual,Individual,Second Owner,5.0,25.44,936,57.6,150.0,165000
Tata,2018,110000,Diesel,Manual,Individual,Second Owner,5.0,20.65,1248,88.7,190.0,525000
Maruti,2003,65000,Petrol,Manual,Individual,Third Owner,5.0,18.9,998,67.1,90.0,145000
Tata,2013,100000,Diesel,Manual,Individual,First Owner,5.0,22.3,1248,88.8,200.0,325000
Mahindra,2017,60000,Diesel,Manual,Individual,Second Owner,7.0,16.5,1493,70.0,195.0,660000
Ford,2014,90000,Diesel,Manual,Individual,Second Owner,5.0,19.68,1399,67.0,160.0,310000
Mahindra,2008,200000,Diesel,Manual,Individual,First Owner,7.0,13.6,2523,63.0,180.0,250000
Ford,2014,100000,Diesel,Manual,Individual,Second Owner,5.0,19.68,1399,67.0,160.0,330000
Ford,2012,80000,Diesel,Manual,Individual,Second Owner,5.0,20.0,1399,68.0,160.0,250000
Mahindra,2017,60000,Diesel,Automatic,Individual,First Owner,7.0,17.45,1493,100.0,240.0,650000
Maruti,2016,40000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,305000
Maruti,2015,50000,Diesel,Manual,Individual,First Owner,5.0,26.21,1248,88.5,200.0,600000
Maruti,2015,110000,Petrol,Manual,Individual,First Owner,5.0,20.51,998,67.04,90.0,280000
Tata,2011,50000,Diesel,Manual,Individual,Second Owner,5.0,23.57,1396,70.0,140.0,153000
Mahindra,2018,30000,Diesel,Manual,Individual,First Owner,7.0,18.49,1493,100.0,240.0,700000
Renault,2017,40000,Petrol,Manual,Individual,First Owner,5.0,25.17,799,53.3,72.0,325000
Maruti,2016,40000,Petrol,Manual,Individual,First Owner,5.0,23.95,998,67.05,90.0,305000
Maruti,2006,70000,Petrol,Manual,Individual,Second Owner,4.0,16.1,796,37.0,59.0,155000
Maruti,2012,80000,Petrol,Manual,Individual,Third Owner,5.0,20.92,998,67.1,90.0,235000
Maruti,2016,15000,Petrol,Manual,Individual,First Owner,5.0,20.4,1197,81.8,113.0,500000
Mahindra,2004,150000,Diesel,Manual,Individual,Second Owner,7.0,13.6,2523,63.0,180.0,120000
Skoda,2016,88000,Diesel,Automatic,Dealer,First Owner,5.0,21.66,1498,103.52,250.0,675000
Toyota,2014,80000,Diesel,Manual,Dealer,First Owner,7.0,12.99,2494,100.6,200.0,950000
Mahindra,2018,59865,Diesel,Manual,Dealer,First Owner,7.0,15.1,2179,152.87,360.0,1051000
Volkswagen,2016,60000,Diesel,Manual,Dealer,First Owner,5.0,21.49,1498,108.5,250.0,591000
Hyundai,2015,72000,Diesel,Manual,Dealer,First Owner,5.0,22.54,1396,88.73,219.7,585000
Honda,2017,68140,Petrol,Automatic,Dealer,First Owner,5.0,18.0,1497,117.6,145.0,1025000
Maruti,2014,53190,Diesel,Manual,Dealer,First Owner,5.0,28.4,1248,74.0,190.0,450000
Hyundai,2014,70100,Diesel,Manual,Dealer,First Owner,5.0,22.54,1396,88.73,219.7,484999
Honda,2018,47725,Diesel,Manual,Dealer,First Owner,5.0,27.3,1498,98.6,200.0,650000
Maruti,2014,70195,Diesel,Manual,Dealer,Second Owner,5.0,28.4,1248,74.02,190.0,434999
Ford,2011,77395,Diesel,Manual,Dealer,Second Owner,5.0,20.0,1399,68.0,160.0,195000
Mahindra,2019,17000,Diesel,Manual,Dealer,First Owner,8.0,17.3,1497,121.0,300.0,1000000
Hyundai,2013,64000,Diesel,Automatic,Dealer,First Owner,5.0,14.62,1498,113.42,250.0,650000
Chevrolet,2014,74321,Diesel,Manual,Dealer,First Owner,5.0,25.44,936,56.3,142.5,190000
Maruti,2013,80235,Diesel,Manual,Dealer,Second Owner,5.0,28.4,1248,74.02,190.0,409999
Hyundai,2016,77150,Diesel,Automatic,Dealer,First Owner,5.0,17.01,1582,126.2,259.9,1050000
Volkswagen,2015,69000,Diesel,Automatic,Dealer,First Owner,5.0,22.15,1498,108.6,250.0,651000
Maruti,2015,57000,Diesel,Manual,Dealer,First Owner,5.0,23.65,1248,88.5,200.0,650000
Skoda,2017,89000,Diesel,Manual,Dealer,First Owner,5.0,21.14,1498,103.6,250.0,750000
Volkswagen,2012,61100,Diesel,Automatic,Dealer,First Owner,5.0,14.3,1968,140.0,358.92,799000
Skoda,2010,116000,Diesel,Manual,Individual,First Owner,5.0,18.7,1896,66.0,210.0,355000
Hyundai,2015,80000,Diesel,Manual,Individual,First Owner,5.0,23.9,1582,126.32,259.8,600000
Maruti,2018,26000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.0,190.0,685000
Maruti,2018,100000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.0,190.0,509999
Maruti,2017,82050,Diesel,Manual,Individual,First Owner,5.0,19.3,1248,73.9,190.0,650000
Mahindra,2012,120000,Diesel,Manual,Individual,Second Owner,7.0,15.1,2179,140.0,330.0,675000
Renault,2018,30000,Petrol,Automatic,Individual,First Owner,5.0,24.04,999,67.0,91.0,319000
Honda,2019,6000,Petrol,Manual,Individual,First Owner,5.0,19.5,1199,88.76,110.0,640000
Hyundai,2017,30000,Petrol,Manual,Individual,First Owner,5.0,18.6,1197,81.83,114.7,650000
Maruti,2015,70000,Diesel,Manual,Individual,First Owner,7.0,20.77,1248,88.76,200.0,650000
Maruti,2015,70000,Diesel,Manual,Individual,First Owner,7.0,20.77,1248,88.76,200.0,650000
Maruti,2008,120000,Diesel,Manual,Individual,First Owner,5.0,17.8,1248,75.0,190.0,175000
Hyundai,2014,76000,Diesel,Manual,Individual,Third Owner,5.0,24.0,1120,70.0,159.8,375000
Hyundai,2014,80000,Diesel,Manual,Individual,Second Owner,5.0,24.0,1120,70.0,160.0,430000
Tata,2008,110000,Diesel,Manual,Individual,Second Owner,5.0,17.2,1396,53.5,83.36,65000
Hyundai,2009,70000,Petrol,Manual,Individual,Third Owner,5.0,13.2,1495,94.0,122.58,150000
Hyundai,2019,13000,Petrol,Manual,Individual,First Owner,5.0,17.19,1197,81.86,114.73,620000
Ford,2013,60000,Petrol,Manual,Individual,Second Owner,5.0,14.09,1596,99.6,146.0,250000
Maruti,2011,165000,Diesel,Manual,Individual,First Owner,5.0,21.1,1248,73.9,113.0,275000
Chevrolet,2013,120000,Diesel,Manual,Individual,Second Owner,10.0,13.58,2499,72.4,171.0,454000
Mahindra,2017,30000,Diesel,Manual,Individual,Second Owner,7.0,18.49,1493,100.0,240.0,600000
Volkswagen,2011,100000,Diesel,Manual,Individual,Second Owner,5.0,20.54,1598,103.6,250.0,400000
Mahindra,2007,187000,Diesel,Manual,Individual,Second Owner,5.0,19.2,1461,65.0,156.91,180000
Maruti,2016,70000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,750000
Maruti,2016,40000,Petrol,Manual,Individual,First Owner,5.0,20.4,1197,81.8,113.0,500000
Audi,2017,22000,Diesel,Automatic,Dealer,First Owner,5.0,15.73,1968,174.33,380.0,2825000
Honda,2020,5500,Diesel,Manual,Dealer,First Owner,5.0,26.8,1597,118.0,300.0,2125000
BMW,2018,18000,Diesel,Automatic,Dealer,First Owner,5.0,19.62,1998,190.0,400.0,3350000
Honda,2019,1500,Petrol,Automatic,Individual,First Owner,5.0,18.2,1199,88.7,110.0,840000
Honda,2015,46000,Diesel,Manual,Individual,First Owner,7.0,24.5,1498,98.6,200.0,1000000
Maruti,2017,24400,Diesel,Manual,Individual,First Owner,5.0,27.39,1248,74.0,190.0,740000
Volkswagen,2018,29899,Diesel,Automatic,Dealer,First Owner,5.0,22.15,1498,108.6,250.0,1290000
Toyota,2018,20000,Diesel,Automatic,Dealer,First Owner,8.0,11.36,2755,171.5,360.0,1800000
Hyundai,2020,2000,Petrol,Manual,Dealer,First Owner,5.0,20.7,1197,81.86,113.75,775000
Renault,2017,34000,Diesel,Manual,Dealer,First Owner,8.0,21.04,1461,83.8,200.0,695000
Hyundai,2018,31000,Petrol,Automatic,Dealer,First Owner,5.0,17.4,1197,81.86,117.0,730000
Chevrolet,2016,46000,Diesel,Automatic,Dealer,Second Owner,7.0,11.45,2776,197.2,500.0,1295000
Isuzu,2016,121000,Diesel,Automatic,Dealer,First Owner,7.0,12.08,2999,161.0,333.0,1160000
Hyundai,2018,7000,Petrol,Manual,Dealer,First Owner,5.0,20.3,1086,68.0,99.0,540000
Maruti,2016,10000,Petrol,Automatic,Dealer,First Owner,5.0,23.1,998,67.04,90.0,434999
Mercedes-Benz,2018,6000,Diesel,Automatic,Dealer,First Owner,5.0,17.9,2143,170.0,400.0,4600000
Force,2018,20000,Diesel,Manual,Dealer,First Owner,5.0,17.0,2596,80.8,230.0,910000
Hyundai,2015,59235,Diesel,Manual,Dealer,First Owner,5.0,19.67,1582,126.2,259.9,850000
Honda,2014,48000,Diesel,Manual,Individual,First Owner,5.0,25.8,1498,98.6,200.0,520000
Mahindra,2018,114000,Diesel,Manual,Individual,First Owner,7.0,14.95,2489,93.7,218.0,650000
Maruti,2011,120000,Diesel,Manual,Individual,Second Owner,5.0,19.3,1248,73.9,190.0,430000
Hyundai,2013,144000,Diesel,Manual,Individual,First Owner,5.0,21.9,1396,88.8,219.7,360000
Hyundai,2013,144000,Diesel,Manual,Individual,First Owner,5.0,21.9,1396,88.8,219.7,350000
Maruti,2016,190000,Diesel,Manual,Individual,First Owner,5.0,24.3,1248,88.5,200.0,791000
Toyota,2015,190000,Diesel,Manual,Individual,Second Owner,7.0,12.99,2494,100.6,200.0,950000
Maruti,2019,20000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.0,190.0,690000
Hyundai,2017,40000,Diesel,Manual,Individual,Second Owner,5.0,22.0,1582,126.2,259.87,860000
Maruti,2012,100000,Diesel,Manual,Individual,First Owner,5.0,19.3,1248,73.9,190.0,371000
Tata,2008,60000,Diesel,Manual,Individual,Second Owner,5.0,16.8,1405,68.0,127.49,45000
Ford,2006,201000,Diesel,Manual,Individual,First Owner,5.0,17.8,1399,68.0,159.85,55000
Volkswagen,2011,110000,Diesel,Manual,Individual,First Owner,5.0,20.54,1598,103.6,250.0,240000
Maruti,2014,77215,Diesel,Manual,Individual,Second Owner,5.0,25.2,1248,74.0,190.0,495000
Honda,2015,48228,Petrol,Manual,Dealer,First Owner,5.0,18.7,1199,88.7,110.0,671000
Maruti,2017,58559,Diesel,Manual,Dealer,First Owner,5.0,25.2,1248,74.0,190.0,693000
Honda,2016,50856,Diesel,Manual,Dealer,First Owner,5.0,26.0,1498,98.6,200.0,802999
Honda,2017,18300,Petrol,Manual,Individual,First Owner,5.0,17.8,1497,117.3,145.0,890000
Maruti,2015,59292,Diesel,Manual,Dealer,First Owner,5.0,28.4,1248,74.0,190.0,495000
Maruti,2018,10000,Petrol,Automatic,Dealer,First Owner,5.0,23.1,998,67.04,90.0,545000
Maruti,2018,21147,Petrol,Automatic,Dealer,First Owner,5.0,21.4,1197,83.1,115.0,775000
Honda,2017,69000,Diesel,Manual,Dealer,First Owner,5.0,25.6,1498,97.9,200.0,925000
Mahindra,2019,10000,Diesel,Manual,Individual,First Owner,7.0,17.3,1497,121.0,300.0,1450000
Maruti,2018,16000,Diesel,Automatic,Dealer,First Owner,5.0,28.4,1248,74.0,190.0,790000
Toyota,2017,36000,Diesel,Manual,Dealer,First Owner,8.0,13.68,2393,147.8,343.0,1789999
Maruti,2017,37000,Petrol,Manual,Dealer,First Owner,5.0,21.01,1197,81.8,113.0,620000
Maruti,2016,61173,Diesel,Manual,Dealer,First Owner,5.0,27.62,793,47.0,125.0,375000
Audi,2016,30000,Diesel,Automatic,Dealer,First Owner,5.0,18.25,1968,187.74,400.0,2450000
Mahindra,2014,75000,Diesel,Manual,Dealer,First Owner,7.0,15.1,2179,140.0,330.0,850000
Maruti,2017,51000,Petrol,Automatic,Dealer,First Owner,5.0,19.56,1197,81.8,113.0,750000
Maruti,2018,17000,Petrol,Manual,Dealer,First Owner,5.0,21.01,1197,81.8,113.0,775000
Maruti,2008,100000,Diesel,Manual,Individual,Second Owner,5.0,17.8,1248,75.0,190.0,260000
Audi,2013,35000,Diesel,Automatic,Individual,Second Owner,5.0,17.68,1968,174.33,380.0,2000000
Hyundai,2017,10000,Petrol,Manual,Individual,First Owner,5.0,21.1,814,55.2,74.5,300000
Mahindra,2016,91567,Diesel,Automatic,Individual,Third Owner,7.0,16.0,2179,140.0,330.0,1300000
Maruti,2017,50000,Petrol,Manual,Individual,First Owner,5.0,23.1,998,67.04,90.0,380000
Hyundai,2017,60000,Petrol,Manual,Individual,First Owner,5.0,18.9,1197,81.86,113.75,480000
Maruti,2016,35000,Petrol,Manual,Individual,Second Owner,5.0,22.74,796,47.3,69.0,240000
Hyundai,2014,33400,Petrol,Manual,Individual,First Owner,5.0,17.43,1396,105.5,135.3,500000
Maruti,2015,36000,Petrol,Manual,Individual,First Owner,5.0,20.4,1197,83.11,113.0,420000
Ford,2011,180000,Diesel,Manual,Individual,Second Owner,5.0,20.0,1399,68.0,160.0,130000
Maruti,2012,80000,Petrol,Manual,Individual,First Owner,5.0,20.92,998,67.1,90.0,110000
Maruti,2007,120000,Petrol,Manual,Individual,Second Owner,5.0,19.7,796,46.3,62.0,120000
Maruti,2017,80000,Diesel,Automatic,Individual,First Owner,5.0,28.4,1248,74.02,190.0,700000
Maruti,2018,120000,Diesel,Manual,Individual,First Owner,5.0,28.4,1248,74.02,190.0,550000
Tata,2014,110000,Diesel,Manual,Individual,Second Owner,5.0,19.09,1405,69.01,135.0,190000
Toyota,2018,70000,Diesel,Manual,Individual,First Owner,5.0,23.59,1364,67.04,170.0,665000
Mahindra,2014,120000,Diesel,Manual,Individual,Second Owner,7.0,14.95,2489,93.7,218.0,445000
Hyundai,2012,92686,Diesel,Manual,Dealer,Second Owner,5.0,21.9,1396,88.76,219.6,340000
Hyundai,2009,180000,Diesel,Manual,Individual,First Owner,5.0,13.6,1991,142.0,323.62,330000
Tata,2012,80000,Diesel,Manual,Individual,First Owner,5.0,21.02,1248,88.76,200.0,270000
Mahindra,2015,70000,Diesel,Automatic,Individual,First Owner,7.0,16.0,2179,140.0,330.0,1044999
Maruti,2009,117000,Diesel,Manual,Individual,First Owner,5.0,17.8,1248,75.0,190.0,279000
Ford,2018,15000,Petrol,Manual,Individual,First Owner,5.0,20.4,1194,94.93,120.0,620000
Skoda,2007,100000,Diesel,Manual,Individual,Second Owner,5.0,16.6,1896,122.4,209.86,250000
Hyundai,2012,83000,Petrol,Automatic,Individual,First Owner,5.0,15.74,1591,121.3,154.9,475000
Chevrolet,2016,67600,Diesel,Automatic,Individual,First Owner,5.0,14.81,1998,163.7,360.0,750000
Mitsubishi,2015,160000,Diesel,Manual,Individual,Second Owner,7.0,13.5,2477,178.0,400.0,1250000
Hyundai,2014,80000,Petrol,Manual,Individual,Second Owner,5.0,21.1,814,55.2,74.5,250000
Honda,2013,100000,Diesel,Manual,Individual,First Owner,5.0,25.8,1498,98.6,200.0,445000
Volkswagen,2010,100000,Diesel,Manual,Individual,First Owner,5.0,15.0,1896,105.0,250.07,400000
Hyundai,2010,90000,Diesel,Manual,Individual,Second Owner,5.0,23.0,1396,90.0,219.67,350000
Skoda,2012,140000,Diesel,Manual,Individual,First Owner,5.0,20.5,1598,103.5,250.0,295000
Maruti,2018,25000,Petrol,Manual,Individual,First Owner,5.0,21.21,1197,81.8,113.0,600000
Toyota,2018,20000,Diesel,Manual,Individual,First Owner,8.0,13.68,2393,147.8,343.0,1650000
Maruti,2012,30000,Petrol,Manual,Individual,First Owner,4.0,16.1,796,37.0,59.0,100000
Ford,2018,13000,Petrol,Manual,Individual,First Owner,5.0,20.4,1194,94.93,120.0,690000
Hyundai,2018,42000,Petrol,Manual,Individual,First Owner,5.0,18.6,1197,81.83,114.7,710000
Hyundai,2018,10000,Petrol,Manual,Individual,Second Owner,5.0,20.3,998,68.05,94.14,350000
Maruti,2012,13000,Petrol,Manual,Individual,First Owner,5.0,20.92,998,67.1,90.0,220000
