year,km_driven,fuel,transmission,seller_type,owner,seats,mileage,engine,max_power,nm,Ambassador,Ashok,Audi,BMW,Chevrolet,Daewoo,Datsun,Fiat,Force,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land,MG,Mahindra,Maruti,Mercedes-Benz,Mitsubishi,Nissan,Opel,Renault,Skoda,Tata,Toyota,Volkswagen,Volvo,selling_price
2006,128000,1,1,1,1,7.0,12.6,1991,112.0,245.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282000
2007,110000,1,1,1,4,5.0,16.8,1405,62.0,122.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80000
2016,40000,3,1,1,0,5.0,20.85,1197,83.14,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000
2016,70000,1,1,1,0,5.0,25.83,1498,99.0,215.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
2011,60000,1,1,1,0,5.0,22.9,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400000
2013,90000,1,1,1,0,7.0,15.96,2523,62.1,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,550000
2007,70000,1,1,1,2,7.0,13.93,2179,138.1,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200000
2012,65000,3,1,1,0,5.0,20.36,1197,78.9,111.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
2014,88000,1,1,1,0,5.0,23.4,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,580000
2009,80000,1,1,1,4,5.0,18.8,1248,90.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100000
2014,60000,1,1,1,0,8.0,14.0,2523,75.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,550000
2017,38000,1,1,1,0,7.0,18.49,1493,100.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,700000
2010,80000,3,1,1,4,5.0,15.0,1368,90.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150000
2014,60000,3,1,1,2,5.0,21.1,814,55.2,74.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
2013,110000,1,1,1,0,7.0,15.96,2523,62.1,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500000
2017,110000,1,1,1,0,5.0,25.2,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,640000
2011,145000,1,1,1,0,5.0,20.86,1199,75.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,340000
2019,43000,1,1,1,0,5.0,22.54,1396,88.76,224.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811000
2016,120000,1,1,1,0,5.0,23.2,1248,73.94,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,409999
2007,136000,3,1,1,2,5.0,16.1,1298,88.2,112.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220000
2013,120000,1,1,1,2,5.0,17.88,1405,48.21,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170000
2018,25000,3,1,1,0,5.0,18.6,1197,81.86,114.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000
2015,80000,1,1,1,2,7.0,15.4,2179,120.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950000
2003,40000,3,1,1,2,5.0,14.4,1599,94.0,122.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
2017,9000,1,0,0,0,5.0,13.6,1999,177.0,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711000
2017,45000,1,0,0,0,5.0,19.33,1999,177.0,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
2015,110000,1,1,1,0,7.0,14.1,2179,147.94,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,503000
2019,20000,1,0,1,0,5.0,18.0,1969,190.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3800000
2016,68089,3,0,2,0,5.0,19.16,2494,157.7,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000000
2013,58343,3,1,2,0,5.0,21.79,998,67.05,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225000
2018,38817,1,1,0,0,5.0,27.39,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,740000
2016,56494,3,1,2,0,5.0,18.2,1199,88.7,110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000
2013,79328,1,1,2,2,7.0,12.99,2494,100.6,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750000
2019,5621,3,0,2,0,5.0,22.0,1197,81.8,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,650000
2017,25538,3,1,2,0,5.0,16.78,1496,88.73,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,625000
2018,69779,3,0,0,0,5.0,22.0,1197,81.8,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600000
2017,56290,1,1,0,0,5.0,24.0,1186,73.97,190.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
2019,7032,3,0,2,0,5.0,19.0,1199,88.76,110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779000
2016,11000,3,0,0,0,5.0,14.3,1598,103.5,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,645000
2018,2000,1,0,0,0,5.0,16.8,1984,150.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2475000
2014,120000,1,1,1,2,5.0,23.4,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,420000
2018,35000,1,1,1,0,5.0,25.1,1248,88.5,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,899000
2019,35000,3,1,1,0,5.0,19.83,1198,67.0,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459999
2008,120000,1,1,1,2,5.0,18.1,1493,110.0,235.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
2017,25000,3,1,1,0,5.0,23.01,999,67.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350000
2015,100000,1,1,1,2,5.0,23.59,1364,67.05,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,509999
2013,120000,1,1,1,4,9.0,15.96,2523,62.1,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500000
2017,35000,3,1,1,0,5.0,17.57,1193,88.7,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,370000
2013,44000,3,1,1,2,5.0,20.92,998,67.1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240000
2015,100000,1,1,1,2,5.0,22.54,1396,88.73,219.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000
2015,133000,1,1,1,2,7.0,15.4,2179,120.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000000
2018,35000,1,1,1,2,7.0,13.68,2393,147.8,343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600000
2014,64000,3,1,1,0,5.0,20.36,1197,78.9,111.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
2015,70000,1,0,1,0,7.0,16.0,2179,140.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1100000
2011,70000,3,1,1,0,5.0,18.5,1197,80.0,111.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000
2015,100000,3,1,1,0,5.0,18.9,1197,82.0,114.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
2013,90000,1,1,1,2,5.0,22.9,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370000
2014,50000,3,1,1,0,5.0,17.5,1298,85.8,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220000
2013,80000,1,1,1,0,5.0,22.1,1248,76.9,205.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
2017,50000,1,1,1,0,6.0,25.32,1198,77.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400000
2009,55000,3,1,1,0,5.0,14.6,1368,88.7,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
2020,40000,3,0,1,0,8.0,10.75,2694,163.7,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500000
2011,70000,3,1,1,2,5.0,14.0,796,35.0,59.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130000
2013,80000,3,1,1,2,5.0,22.74,796,47.3,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185000
2010,80000,3,1,1,2,5.0,0.0,1086,62.1,96.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
2012,120000,1,1,1,0,7.0,15.96,2523,62.1,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,450000
2018,20000,3,1,1,2,5.0,18.9,1197,81.86,113.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
2017,31596,3,1,0,0,5.0,17.0,1497,121.36,150.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000
2013,85710,1,1,0,0,7.0,15.1,2179,140.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,650000
2012,129627,1,1,0,0,7.0,11.5,2982,171.0,343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1680000
2018,10000,3,1,1,0,5.0,22.7,799,53.64,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
2014,15000,3,1,1,0,5.0,20.36,1197,78.9,111.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
2017,35000,3,0,1,0,5.0,20.51,998,67.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,440000
2013,49000,3,1,1,2,5.0,18.5,1197,82.85,113.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000
2010,158000,1,1,1,0,5.0,18.8,1248,90.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202999
2012,30000,3,1,1,2,5.0,21.1,814,55.2,74.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000
2008,60000,3,1,1,2,5.0,20.36,1197,78.9,111.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
2008,40000,3,1,1,2,5.0,18.2,1061,64.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000
2011,60000,1,1,1,2,7.0,13.6,2523,63.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,440000
2011,55130,1,1,0,2,5.0,20.0,1399,68.0,160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
2014,22000,3,1,1,0,5.0,20.51,998,67.04,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330000
2010,48000,3,1,1,0,5.0,15.6,1196,70.0,102.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
2012,45000,3,1,1,0,5.0,18.5,1197,82.85,113.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000
2016,22522,1,1,0,0,7.0,16.0,2179,140.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1025000
2012,51856,3,1,0,4,5.0,18.5,1197,80.0,111.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
2015,29434,3,1,1,0,5.0,20.73,1373,91.1,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,550000
2018,25000,1,1,1,0,5.0,25.5,1498,98.6,200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000
2017,28000,3,1,1,2,5.0,23.84,1199,84.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,380000
2013,44500,1,1,1,2,5.0,20.46,1461,83.8,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400000
2016,34500,3,1,1,0,5.0,20.51,998,67.04,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375000
2017,20000,3,0,1,0,5.0,18.0,1497,117.6,145.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000
2018,15000,3,1,1,0,5.0,18.6,1197,81.83,114.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
2014,26000,3,0,1,0,5.0,19.34,1198,76.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,361000
2012,20000,3,1,1,0,5.0,21.1,814,55.2,74.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
2019,3000,3,1,1,0,5.0,20.14,1197,81.86,113.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000
2019,20000,3,1,1,0,5.0,19.5,1199,88.76,110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670000
2017,25000,1,1,1,0,5.0,24.3,1248,88.5,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880000
2018,35000,1,1,1,0,5.0,23.0,1498,98.96,205.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000
2010,60000,1,1,1,0,5.0,18.3,1991,147.9,327.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
2017,6825,3,0,1,0,5.0,18.0,1497,117.6,145.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000
2015,155000,1,0,1,0,5.0,14.81,1998,163.7,360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
2018,50000,0,1,1,0,5.0,21.94,1196,61.7,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375000
2016,13500,3,1,1,0,7.0,17.5,1373,91.1,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600000
2008,260000,1,1,1,0,8.0,12.8,2494,102.0,200.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700000
2018,65000,1,1,1,0,5.0,25.4,1186,73.97,190.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
2014,95000,1,1,1,2,8.0,14.02,2179,118.3,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,630000
2016,40000,3,1,1,2,5.0,20.73,1373,91.1,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,590000
2019,30000,3,1,1,0,5.0,20.3,1086,68.0,99.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000
2016,120000,1,1,1,0,7.0,13.5,2477,175.56,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1950000
2013,112011,1,1,1,0,7.0,13.93,2179,138.1,320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,541000
2015,125000,1,1,1,0,7.0,12.99,2494,100.6,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,900000
2015,125000,1,1,1,0,7.0,12.99,2494,100.6,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,900000
2009,43000,1,1,1,0,5.0,18.8,1248,90.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000
2019,53534,1,1,1,0,7.0,15.96,2523,62.1,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,670000
2019,20000,3,1,1,0,5.0,20.3,1199,83.81,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530000
2012,70000,1,1,1,2,5.0,25.44,936,57.6,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
2013,70000,1,1,1,4,7.0,15.1,2179,140.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,550000
2015,150000,1,1,1,0,7.0,15.4,1997,120.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,650000
2012,100000,1,1,1,2,5.0,19.4,1405,70.0,135.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180000
2015,50000,1,1,1,0,7.0,16.55,2498,105.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,585000
2013,120000,3,1,1,2,5.0,18.5,1197,82.85,113.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345000
2013,110000,1,1,1,4,5.0,22.9,1248,74.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350000
2016,140000,3,1,1,0,7.0,15.4,1497,117.3,145.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000
2012,120000,1,1,1,0,7.0,15.42,1405,70.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000
2002,70000,3,1,1,2,4.0,16.1,796,37.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45000
2007,248119,1,1,1,1,8.0,12.8,2494,102.0,200.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,409999
2017,16500,3,1,1,2,5.0,23.01,999,67.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,325000
2016,9900,3,1,1,0,5.0,23.95,998,67.05,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350000
2012,80000,3,1,1,4,5.0,19.7,796,46.3,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180000
2010,100000,3,1,1,2,5.0,16.0,1368,90.0,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
2020,20000,3,1,1,0,5.0,23.26,1197,88.5,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,700000
2016,90000,1,1,1,0,5.0,28.09,1248,88.5,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,795000
2019,15000,1,1,1,0,6.0,16.55,2498,105.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950000
2018,75000,1,0,1,0,5.0,21.5,1498,108.5,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,885000
2011,140000,1,1,1,0,5.0,21.1,1248,73.9,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,160000
2012,120000,1,1,1,2,5.0,23.0,1396,90.0,219.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
2018,75000,1,0,1,0,5.0,21.5,1498,108.5,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,950000
2015,90000,1,1,1,0,7.0,20.77,1248,88.76,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549000
2018,20000,1,0,1,0,5.0,20.38,1968,143.0,320.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
2015,61000,1,1,1,0,7.0,12.99,2494,100.6,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200000
2012,100000,1,1,1,2,5.0,21.8,1461,78.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,570000
2017,60000,1,1,1,2,6.0,16.55,2498,105.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,800000
2009,100000,1,1,1,0,5.0,18.1,1493,110.0,235.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000
